time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020031711.22.13.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.14.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.15.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.16.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.17.53,	1,	1,	1,	1,	1,	1,	1
2020031711.22.18.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.19.54,	1,	1,	1,	1,	1,	1,	1
2020031711.22.20.54,	1,	1,	1,	1,	0,	1,	1
2020031711.22.21.54,	1,	1,	1,	1,	0,	1,	1
2020031711.22.22.54,	1,	1,	1,	1,	0,	1,	1
2020031711.22.23.54,	1,	1,	1,	1,	0,	1,	1
2020031711.22.24.54,	1,	1,	1,	1,	0,	1,	1
2020031711.22.25.54,	0,	0,	1,	1,	0,	0,	1
2020031711.22.26.54,	0,	0,	1,	1,	0,	0,	0
2020031711.22.27.54,	1,	1,	0,	1,	0,	1,	0
2020031711.22.28.54,	1,	1,	0,	1,	0,	1,	1
2020031711.22.29.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.30.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.31.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.32.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.33.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.34.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.35.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.36.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.37.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.38.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.39.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.40.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.41.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.42.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.43.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.44.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.45.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.46.55,	1,	1,	0,	1,	0,	1,	1
2020031711.22.47.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.48.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.49.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.50.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.51.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.52.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.53.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.54.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.55.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.56.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.57.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.58.56,	1,	1,	0,	1,	0,	1,	1
2020031711.22.59.56,	1,	1,	0,	1,	0,	1,	1
2020031711.23.00.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.01.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.02.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.03.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.04.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.05.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.06.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.07.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.08.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.09.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.10.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.11.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.12.57,	1,	1,	0,	1,	0,	1,	1
2020031711.23.13.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.14.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.15.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.16.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.17.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.18.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.19.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.20.58,	1,	1,	0,	1,	0,	1,	1
2020031711.23.21.58,	1,	1,	0,	1,	1,	1,	1
2020031711.23.22.58,	1,	1,	0,	1,	1,	1,	1
2020031711.23.23.58,	1,	1,	0,	1,	1,	1,	1
2020031711.23.24.58,	1,	1,	0,	1,	1,	1,	1
2020031711.23.25.58,	0,	1,	0,	1,	1,	1,	1
2020031711.23.26.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.27.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.28.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.29.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.30.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.31.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.32.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.33.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.34.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.35.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.36.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.37.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.38.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.39.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.40.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.41.58,	0,	0,	0,	1,	1,	1,	0
2020031711.23.42.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.43.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.44.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.45.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.46.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.47.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.48.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.49.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.50.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.51.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.52.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.53.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.54.59,	0,	0,	0,	1,	1,	1,	0
2020031711.23.55.60,	0,	0,	0,	1,	1,	1,	0
2020031711.23.56.60,	0,	0,	0,	1,	1,	1,	0
2020031711.23.57.60,	0,	0,	0,	1,	1,	1,	0
2020031711.23.58.60,	0,	0,	0,	1,	1,	1,	0
2020031711.23.59.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.00.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.01.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.02.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.03.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.04.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.05.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.06.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.07.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.08.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.09.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.10.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.11.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.12.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.13.60,	0,	0,	0,	1,	1,	1,	0
2020031711.24.14.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.15.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.16.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.17.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.18.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.19.60,	0,	0,	0,	1,	0,	1,	0
2020031711.24.20.60,	0,	0,	0,	1,	0,	0,	0
2020031711.24.21.60,	0,	0,	0,	0,	0,	0,	0
2020031711.24.22.60,	0,	0,	0,	0,	0,	0,	0
2020031711.24.23.60,	0,	0,	0,	0,	0,	0,	0
2020031711.24.24.60,	0,	0,	0,	1,	0,	0,	0
2020031711.24.25.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.26.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.27.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.28.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.29.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.30.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.31.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.32.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.33.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.34.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.35.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.36.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.37.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.38.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.39.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.40.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.41.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.42.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.43.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.44.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.45.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.46.61,	1,	1,	0,	1,	1,	1,	1
2020031711.24.47.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.48.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.49.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.50.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.51.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.52.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.53.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.54.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.55.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.56.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.57.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.58.62,	1,	1,	0,	1,	1,	1,	1
2020031711.24.59.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.00.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.01.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.02.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.03.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.04.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.05.62,	1,	1,	0,	1,	1,	1,	1
2020031711.25.06.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.07.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.08.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.09.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.10.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.11.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.12.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.13.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.14.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.15.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.16.63,	1,	1,	0,	1,	1,	1,	1
2020031711.25.17.63,	1,	1,	0,	1,	0,	1,	1
2020031711.25.18.63,	1,	1,	0,	1,	0,	1,	1
2020031711.25.19.63,	1,	1,	0,	1,	0,	1,	1
2020031711.25.20.63,	1,	1,	0,	1,	0,	1,	1
2020031711.25.21.63,	1,	1,	0,	1,	0,	1,	1
2020031711.25.22.63,	1,	1,	0,	0,	0,	1,	1
2020031711.25.23.63,	0,	1,	0,	0,	0,	0,	0
2020031711.25.24.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.25.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.26.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.27.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.28.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.29.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.30.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.31.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.32.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.33.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.34.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.35.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.36.63,	0,	0,	0,	0,	0,	0,	0
2020031711.25.37.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.38.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.39.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.40.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.41.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.42.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.43.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.44.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.45.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.46.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.47.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.48.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.49.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.50.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.51.64,	0,	0,	0,	0,	0,	0,	0
2020031711.25.52.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.53.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.54.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.55.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.56.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.57.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.58.65,	0,	0,	0,	0,	0,	0,	0
2020031711.25.59.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.00.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.01.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.02.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.03.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.04.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.05.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.06.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.07.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.08.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.09.65,	0,	0,	0,	0,	0,	0,	0
2020031711.26.10.65,	0,	0,	0,	0,	0,	1,	0
2020031711.26.11.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.12.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.13.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.14.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.15.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.16.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.17.65,	1,	1,	1,	0,	1,	1,	1
2020031711.26.18.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.19.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.20.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.21.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.22.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.23.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.24.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.25.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.26.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.27.65,	1,	1,	1,	1,	1,	1,	1
2020031711.26.28.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.29.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.30.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.31.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.32.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.33.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.34.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.35.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.36.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.37.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.38.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.39.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.40.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.41.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.42.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.43.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.44.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.45.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.46.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.47.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.48.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.49.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.50.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.51.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.52.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.53.66,	1,	1,	1,	1,	1,	1,	1
2020031711.26.54.67,	1,	1,	1,	1,	1,	1,	1
2020031711.26.55.67,	1,	1,	1,	1,	1,	1,	1
2020031711.26.56.67,	1,	1,	1,	1,	1,	1,	1
2020031711.26.57.67,	1,	1,	1,	1,	1,	1,	1
2020031711.26.58.67,	1,	1,	1,	1,	1,	1,	1
2020031711.26.59.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.00.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.01.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.02.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.03.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.04.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.05.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.06.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.07.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.08.67,	1,	1,	1,	1,	1,	1,	1
2020031711.27.09.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.10.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.11.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.12.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.13.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.14.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.15.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.16.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.17.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.18.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.19.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.20.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.21.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.22.68,	1,	1,	1,	1,	1,	1,	1
2020031711.27.23.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.24.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.25.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.26.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.27.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.28.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.29.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.30.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.31.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.32.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.33.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.34.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.35.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.36.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.37.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.38.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.39.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.40.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.41.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.42.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.43.69,	1,	1,	1,	1,	1,	1,	1
2020031711.27.44.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.45.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.46.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.47.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.48.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.49.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.50.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.51.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.52.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.53.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.54.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.55.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.56.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.57.70,	1,	1,	1,	1,	0,	1,	1
2020031711.27.58.70,	1,	1,	1,	1,	1,	1,	1
2020031711.27.59.70,	1,	1,	1,	1,	1,	1,	1
2020031711.28.00.70,	1,	1,	1,	1,	1,	1,	1
2020031711.28.01.70,	1,	1,	1,	1,	1,	1,	1
2020031711.28.02.70,	1,	1,	1,	1,	1,	1,	1
2020031711.28.03.70,	1,	1,	0,	1,	1,	1,	0
2020031711.28.04.70,	1,	1,	0,	1,	1,	1,	0
2020031711.28.05.70,	1,	1,	0,	1,	1,	1,	0
2020031711.28.06.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.07.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.08.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.09.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.10.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.11.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.12.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.13.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.14.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.15.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.16.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.17.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.18.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.19.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.20.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.21.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.22.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.23.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.24.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.25.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.26.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.27.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.28.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.29.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.30.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.31.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.32.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.33.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.34.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.35.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.36.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.37.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.38.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.39.71,	1,	1,	0,	1,	1,	1,	0
2020031711.28.40.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.41.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.42.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.43.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.44.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.45.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.46.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.47.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.48.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.49.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.50.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.51.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.52.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.53.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.54.71,	1,	1,	1,	1,	1,	1,	0
2020031711.28.55.72,	1,	1,	1,	1,	1,	1,	0
2020031711.28.56.72,	1,	1,	1,	1,	1,	1,	0
2020031711.28.57.72,	1,	1,	1,	1,	1,	1,	0
2020031711.28.58.72,	1,	1,	1,	1,	1,	1,	0
2020031711.28.59.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.00.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.01.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.02.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.03.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.04.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.05.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.06.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.07.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.08.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.09.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.10.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.11.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.12.72,	1,	1,	1,	1,	1,	1,	0
2020031711.29.13.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.14.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.15.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.16.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.17.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.18.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.19.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.20.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.21.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.22.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.23.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.24.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.25.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.26.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.27.73,	1,	1,	1,	1,	1,	1,	0
2020031711.29.28.73,	1,	1,	1,	1,	1,	1,	0
